Transect,Position,98P1,98P2,98P3,98P4,98P5,98P6,98P7,98P8,98P9,98P10,98P11,98P12,98P13,98P14,98P15,98P16,98P17,98P18,98P19,98P20,98P21,98P22,98P23,98P24
NW,66,,,,,,65,3,17,,16,54,,,,,19a,,65,65,,,1,,
NW,67,,17,,44,,65,,17,,,,16,,,,,,65,65,,16,,16,
NW,68,,l,,,,65,,,,,,16,,,,,,"65,51",65,,16,,,
NW,69,16,l,,44,,65,l,,l,,,16,,,,,,65,"65,38",,,,e,
NW,70,17,17,,44,,65,,,44,,,16,,,,,,65,"65,38",,,,16,
NW,71,17,"44,38",44,90,,65,,,44,,,,,,,,,65,"65,38",,,,,
NW,72,l,"65,38",,44,19a,65,1,86,,,,,,,,,,65,"65,38",,,,,
NW,73,"55,16","65,38",,44,,65,,17,,,,16,,,,,,,65,,,,e,
NW,74,"55,16","65,38",,,,"38,65",,,,,,,,,,,,,,,,,e,
NW,75,"55,16","65,38",41,,,"38,65",3,"17,90",,,,,16a,,,,,65,,,16,,,
NW,76,"55,16","65,38",,,19a,"38,65",90,,,,,16,,,,,51,,"e,16",,16,52,e,
NW,77,16,"65,38",,,30,"38,65",,,,,,16,44,,,16,"51,44",,,,16,52,,
NW,78,l,"65,38",,,,65,,17,,,,16,,,,16,,,16,e,,52,16,
NW,79,,"65,38",,,,65,l,,,,,16,,,65,16,,,16,e,,,,
NW,80,,65,,,,65,3,19a,r,,,16,41,,,,,,16,,,,"e,16",
NW,81,,38,r,,,,,17,,,,16,,,44,19a,51,,16,,16,55,16,44
NW,82,,38,,44,,,,,,,,44,,,44,,,,,e,,,,
NW,83,,44,,,,,,19a,,,,,,96,44,,,,,,,89,,
NW,84,,l,,,65,,,,,,,,,,,,44,,,51,,,,
NW,85,41,l,,,65,,,44,,,,,,,,,,,,,,52,51,
NW,86,41,,r,,65,,,44,,,44,,,,,,,,,,e,52,51,
NW,87,41,,,,65,,,8,,,,,,,,,,,,,,,"51,65",
NW,88,41,,,44,65,,,17,,,,,,,,,,,,e,"e,16",,"51,65",
NW,89,41,,,,65,,,,,,,16,,,,19,,,,e,16,,"51,65",
NW,90,,55,,,65,,,,,,52,16,44,,,19a,,,,,16,,"51,65",38
NW,91,1,,41,l,65,,,,,44,52,72,"44,1",,,,,,,,16,,"51,65",38
NW,92,,,41,16,65,,,55,90,44,,,44,,,,44,,,,,,"51,65",38
NW,93,,,41,l,,,l,55,,,l,,,,,,,,,,,,51,38
NW,94,,,l,,,86,l,,,,l,,,,,,44,,,e,,,"51,16",38
NW,95,,,41,,,,,,,,1,,fg,,,16,,,,,,,51,"38,44"
NW,96,,,,16,,,,44,,,1,65,fg,,44,16,44,,,,16,,51,
NW,97,,,,l,,,,,,,,65,fg,,44,,44,,,,16,,,
NW,98,,,41,l,,,,92,,,52,"65,m",,,,,44,,"65,38",,,,,38
NW,99,,,41,l,,,,,,55,52,"65,m",,,,,44,,"65,38",,,,,44
NW,100,,r,l,16,,8,,l,,55,,"65,m",,,44,,44,,"65,38",,,,,
NW,101,,,l,l,,,1,l,44,5,44,"65,m",,,44,,,,65,,,,,44
NW,102,,,l,,,,,,,,,"65,m",90,,44,,,,65,,,,,44
NW,103,,,,,,,,r,,,,"65,m",,,44,,44,,16,"51,e",,,,44
NW,104,52,,,,,,,l,44,,,"65,m",,,,,44,,,51,,,,1
NW,105,52,r,,44,,,,16,,,,"65,m",,,,,44,,,51,,,89,1
NW,106,52,,r,44,,,,16,,90,,"65,m",,,38,,,e,,51,,,89,
NW,107,,,l,l,,,1,,,,1,"65,m",,,38,,,"e,65",16,51,,,,
NW,108,,,,l,,,,,,,1,"65,m",,,,,44,65,,51,,,89,
NW,109,,,41,,65,1,,,,44,,"65,m",,,,,44,65,16,"51,65",,,89,65
NW,110,,,41,,65,"1,19a",,,,,l,"65,m",,,,,,65,,"51,65",,,16,65
NW,111,l,,41,,,1,,l,,,,"65,m",,,,,,65,,65,,,,65
NW,112,16,,41,,,1,,l,,,,"65,m",,51,,,44,,,"51,65",,,,65
NW,113,,"16,44",,,,16,,,,44,,"65,m",,51,,,44,,16,,,52,,65
NW,114,,,r,,,1,,r,,,,"65,m",,"51,65",,,,,,,,,,65
NW,115,r,,41,,,"11,86,92",,r,,,,"65,m",,51,44,,,,16,,,,,
NW,116,,44,41,,,"1,41,92",l,19a,,,,m,,"51,65",44,,,,,,,,,
NW,117,,,41,44,,,,,,90,,m,16,51,44,,,,,,,,,
NW,118,,,41,,,,,,,,l,m,16,51,44,,l,51,,e,,,,
NW,119,,44,41,r,17,1,,,,,,m,16,"51,98",,19,l,,,"51,53",,,,44
NW,120,r,l,l,,,1,,,,,,m,16,51,,,65,,,,89,,,44
NW,121,r,l,41,16,,,,,,,,m,16,51,,,65,,,,,,,44
NW,122,r,l,41,16,23,1,,,,19a,l,m,16,51,,,,,,,,,,
NW,123,,44,41,16,,,l,,,,l,m,16,,,98,l,51,16,,16,,,38
NW,124,,,,,,1,,"30,44",,,,"65,m",,,,98,l,51,16,e,"16,51",,,"44,38"
NW,125,l,44,,,,1,,l,,90,l,"65,m",16,,,98,l,"51,65",16,,51,,,
NW,126,,,41,,,,,44,,,,"65,m",,,,98,92,51,,,51,,,
NW,127,,,41,,,,,44,l,,,"65,m",,,44,98,,51,e,,"51,65",,,44
NW,128,,44,41,44,23,,,16,,,l,"65,m",,,,98,44,,,,"51,65",,,44
NW,129,r,,41,,,,3,"16,69a",,,l,"65,m",,,,,44,,,,"51,65",,,
NW,130,41,"44,16",l,,,,,44,55,44,,"65,m",,,,20,,,,,"51,65",1,,
NW,131,,,l,,23,,3,,55,44,,"65,m",,,,,,,,,"51,65",1,,
NW,132,,,l,,38,,,,55,,l,"65,m",,,,,,,,,"51,65",1,33,44
NW,133,,,,,38,,,,55,,l,"65,m",,,,,,,,,"51,65",1,,44
NW,134,,,41,,38,,1,,55,,,"65,m",,,,19a,44,,,,"51,65",1,,
NW,135,,,41,,,,l,44,55,90,,m,,16,,,,,,e,"51,65",1,,
NW,136,,44,41,,,,,l,55,,,m,,,44,,,,,e,"e,65",1,,
NW,137,,,41,,,,,19a,,,,m,,90,44,,,,,,,1,,
NW,138,,,41,l,,,l,19a,41,,l,m,,,,90,,,65,,,1,,
NW,139,16,,41,,,8,,,41,,l,m,,,,,1,e,65,,,,,44
NW,140,,44,41,l,,,1,44,41,,,m,,,44,,1,,65,,,1,,
