Transect,Position,98P1,98P2,98P3,98P4,98P5,98P6,98P7,98P8,98P9,98P10,98P11,98P12,98P13,98P14,98P15,98P16,98P17,98P18,98P19,98P20,98P21,98P22,98P23,98P24
NW,75,,,,,"16,44",44,"m,52",,44,,,65,m,"65,16",,,,,,16,,51,65,52
NW,76,l,,l,l,44,44,"m,52",,,,,65,m,,,,,e,,"16,92",,51,65,52
NW,77,,,,,23,44,l,,16,44,,65,m,,,,,,,e,,,65,52
NW,78,r,,44,,92,44,m,,92,,,,m,,,,l,,,"e,16",,,65,
NW,79,,,,,,44,"m,44",l,,,92,,m,,,e,1,e,,"e,16",,,65,
NW,80,,,,,,44,l,l,44,,"19a,92",,m,,,,1,,,,,16,,
NW,81,r,r,,96,,44,52,l,44,,69a,,m,,,,,e,,,,,,
NW,82,r,"19a,92",,,,44,52,92,44,,19a,,m,44,,,,,,,,,,
NW,83,r,57,,,l,,,91,,,l,92,m,,,,,,,,,,16,
NW,84,r,,l,r,,,,69a,,,"19a,96",,m,,e,,,,,e,,,16,
NW,85,,,,44,44,69a,l,l,,,19a,,m,,,51,,,,,,,16,
NW,86,,,,44,10,l,,l,,,92,,m,,e,51,l,,,,88,,16,
NW,87,89,l,,,10,,,16,1,,92,,"44,16",,,51,,,,,"88,65",,,
NW,88,,l,l,,,,,,1,,"69a,92",,m,,,"51,65",,,,,65,,,
NW,89,92,,l,l,,"1,16",,67,1,,,,m,,,51,,,,,"e,65",16,,
NW,90,,,l,l,,16,,67,1,,19a,,m,,,51,,,,,e,,16,38
NW,91,r,,,,44,16,,16,1,,,,m,,,51,44,,,38,,,16,38
NW,92,38,,1,,,16,,16,"1,38",,92,,,,,"51,65",,,,38,,,,38
NW,93,16,,1,,,16,,16,38,,92,l,,,,"51,65",44,51,,38,,,,l
NW,94,,,1,,92,,,,38,90,92,l,44,,,"51,65",44,,,38,,,,l
NW,95,90,,1,,92,1,,,38,,92,,44,,,"51,65",,,16,38,,,,l
NW,96,r,,1,,92,1,,16,38,,92,1,,,,"51,65",44,51,16,38,,,,1
NW,97,l,,1,44,,1,16,,38,,19a,1,,,,"51,52",l,51,,38,,,,1
NW,98,r,r,1,41,92,1,,,38,,92,1,,,,"51,52",l,51,29,38,,1,,1
NW,99,16,r,1,41,,,m,,38,44,,,,,,"51,50",l,,29,38,,,16,1
NW,100,16,69a,"1,44",41,l,16,l,l,"38,65",,,,,,,"51,50",l,,19,38,e,,,1
NW,101,,r,44,41,,,m,l,65,,92,,,,,51,l,,,38,,,16,1
NW,102,r,,41,44,,,l,,65,,,,,16,,51,38,,,"38,65",,,16,1
NW,103,,,44,,,,m,,65,,"92,19a",l,,,e,51,38,e,,"38,65",,,,1
